06:10 @ Jbi Z
06:35 M Z
07:00 JB
07:30 @ Jbi Z
08:05 M
08:40 @ JB
09:10 @ JB
10:00 JB
10:40 @ JB
11:20 JB
11:50 @ JB
12:30 JB
12:50 @ JB
13:40 M
14:30 @ JB
15:00 @ JB
15:30 M
16:00 @ JB
16:30 JB
17:00 @ JB
17:30 JB
18:10 @ Jbi
18:30 JB
19:15 @ JB
19:35 JB
20:25 @ JB
20:45 JB
21:30 @ JB
22:05 @ JB
23:10 @ JB
