05:55 M Z
06:10 @ Jbi
06:30 M Z
06:45 @ JB
07:00 M Z
07:10 @ Jbi Z
07:25 3 Jbi Z
07:35 @ Jbi Z
08:00 @ JB
08:20 @ Jbi Z
08:40 3 JB Z
09:00 M
09:20 @ JB
09:45 @ JB
10:05 M
10:35 @ JB
11:00 @ JB
11:25 @ JB
11:40 @ JB
12:20 @ Jbi Z
12:30 M
12:40 JB
12:55 @ Jbi
13:15 @ Jbi Z
13:20 @ JB Z
13:35 M
14:05 @ JB
14:25 @ JB
14:30 @ JB Z
14:55 JB
15:30 @ JB
15:50 JB Z
16:15 @ JB
16:40 JB
17:05 M Z
17:25 @ Jbi
17:45 M
18:10 @ JB
18:30 @ Jbi Z
19:00 @ JB
19:05 M Z
19:40 JB
20:05 @ JB
20:30 M
21:00 JB
21:30 @ JB
22:00 @ JB
22:30 @ JB
23:30 @ Jbi Z
