@ - Via Residencial Terra Nova e/ moradas
* - Até a Maringá
% - entra pegando dez minutos antes
1 - da fim de linha no bairro no residencial moradas
2 - da fim de linha no colégio santa maria
3 - Sai do bairro e vai até o Term do Maneco, não passa na av rio branco, nem hospital casa de saúde
4 - Sai do terminal do maneco, vale machado, rio branco e itinerário normal
5 - Via Terra Nova, vai até o maneco
JB - Jardim Berleze
Jbi - J.Berleze invertido entra na Cofap
M - Maringá
Z - Via Residencial Zilda Arns pasa no res Dom Ivo
