2 - da fim de linha no bairro
Car - Vila caramelo na volta
Pa IV - PA do patronato na Ida e na Volta
Parque - Sai do Parque vai ao bairro e retorna ao centro
P Mix - Sai da Pronto Mix vai ao bairro e retorna ao centro
