06:20	-	158B
07:05	-	158B
07:30	-	158B
07:55	-	158B
08:20	-	158B
08:40	-	158B
09:10	-	158B
09:25	-	158B
09:55	-	158B
10:45	-	158B
11:25	-	158B
11:45	-	158B
12:25	-	158B
13:15	-	158B
14:15	-	158B
15:05	-	158B
16:45	-	158B
17:15	-	158B
18:05	-	158B
18:55	-	158B
