147C;Conceição - Boa Vista - Norte - Salgado Filho - Rodoviária
147E;Conceição - Kennedy - Acampamento
147G;Conceição - Salgado Filho - Acampamento
147B;Conceição - Boa vista - Norte - Salgado Filho - Acampamento
147A;Conceição - Boa Vista - Norte - Kennedy - Acampamento
147H;Conceição - Caturrita - Bela União - curva do L - Salgado Filho - Acampamento
147D;Conceição - Boa vista - Vitória - Norte - Salgado Filho - Acampamento
147;Conceição - Boa Vista - Norte - Kennedy - Rodoviaria
