00:30	-	100U
04:15	-	100U
05:25	-	100U
06:05	-	100U
06:35	-	100V
06:55	-	100U
07:15	-	100U
07:35	-	100V
07:55	-	100U
08:12	-	100U
08:30	-	100V
08:50	-	100U
09:10	-	100U
09:30	-	100V
09:40	-	100U
09:57	-	100U
10:15	-	100U
10:30	-	100V
10:50	-	100U
11:05	-	100U
11:25	-	100V
11:40	-	100U
11:55	-	100U
12:10	-	100U
12:30	-	100V
12:45	-	100U
13:05	-	100U
13:30	-	100V
13:50	-	100U
14:10	-	100U
14:30	-	100U
14:50	-	100V
15:15	-	100U
15:35	-	100U
15:55	-	100V
16:15	-	100U
16:40	-	100U
16:57	-	100U
17:12	-	100U
17:30	-	100V
17:45	-	100U
18:00	-	100U
18:18	-	100U
18:35	-	100V
18:50	-	100U
19:10	-	100U
19:20	-	100U
19:35	-	100U
19:50	-	100U
20:10	-	100U
20:30	-	100U
20:45	-	100U
21:05	-	100U
21:35	-	100U
22:10	-	100U
22:35	-	100U
23:10	-	100U
23:30	-	100U
