06:42,S160
07:00,S160
07:32,S160
08:05,S160
08:33,S160
09:07,S160
10:05,S160
10:32,S160
10:55,S160
11:33,S160
11:50,S160
12:30,S160
12:46,S160
13:25,S160
13:47,S160
14:27,S160
15:27,S160
16:26,S160
17:30,S160
17:40,S160
18:30,S160
18:43,S160
19:40,S160
