06:00;Encruzilhada / via Estacão / Km23
07:00;Km 23
07:40;Km 29
08:00;Encruzilhada
09:20;Km 23
11:35;Km 29
12:10;Km 23
13:45;Km 29
15:20;Km 23
17:30;Km 29
18:00;Km 29 / via Estação P.
20:00;Km 23
22:15;Encruzilhada
