00:30,145G
08:45,145D
09:25,145D
09:50,145D
11:05,145D
11:35,145D
11:45,145C
11:55,145B
12:40,145D
13:33,145F
14:10,145D
17:10,145F
18:45,145D
19:15,145D
21:15,145D
22:30,145F
23:30,145G
