@ - Vai até Rincão dos bentos
$ - Vai até Col Santa Marta
* - Desce pela avenida
& - Quando volta da Sta Marta passa trevo
# - Via loteamento Cipriano da Rocha
cc - Centro Comercial
T - Sai Trevo Somavila
