00:35	-	100P
05:30	-	100P
06:00	-	100B
06:25	-	100P
07:00	-	100P
07:30	-	100P
07:45	-	100P
08:10	-	100P
08:38	-	100P
09:00	-	100P
09:30	-	100P
09:40	-	100P
10:05	-	100P
10:35	-	100P
11:05	-	100P
11:20	-	100P
11:45	-	100P
12:25	-	100P
12:43	-	100P
13:03	-	100P
13:25	-	100P
13:50	-	100P
14:15	-	100P
14:35	-	100P
14:58	-	100P
15:25	-	100P
15:55	-	100P
16:25	-	100B
16:50	-	100P
17:25	-	100P
17:40	-	100P
18:10	-	100P
18:17	-	100P
18:25	-	100P
18:45	-	100P
19:08	-	100P
19:30	-	100P
19:50	-	100P
20:55	-	100P
21:10	-	100P
22:15	-	100P
23:10	-	100P
