06:05	-	0155
06:30	-	155N
06:40	-	0155
06:58	-	0155
07:05	-	0155
07:15	-	0155
07:25	-	155N
07:30	-	0155
07:45	-	0155
08:00	-	0155
08:12	-	155N
08:24	-	0155
08:40	-	0155
09:00	-	0155
09:20	-	0155
09:40	-	0155
10:00	-	0155
10:20	-	0155
10:40	-	0155
11:00	-	0155
11:15	-	0155
11:30	-	0155
11:45	-	0155
12:00	-	0155
12:12	-	0155
12:25	-	155N
12:32	-	0155
12:45	-	0155
13:00	-	0155
13:15	-	0155
13:30	-	155N
13:45	-	0155
14:00	-	0155
14:15	-	0155
14:30	-	155N
14:45	-	0155
15:00	-	0155
15:20	-	0155
15:40	-	0155
16:00	-	155P
16:20	-	0155
16:40	-	155N
17:00	-	0155
17:18	-	0155
17:28	-	155N
17:38	-	0155
17:49	-	0155
18:00	-	0155
18:10	-	0155
18:25	-	155P
18:38	-	0155
18:49	-	0155
19:00	-	0155
19:15	-	0155
19:30	-	0155
19:50	-	0155
20:10	-	0155
20:25	-	0155
20:40	-	0155
21:10	-	0155
21:40	-	0155
21:55	-	0155
22:15	-	0155
22:40	-	0155
23:10	-	0155
23:40	-	0155
