1966;UFSM CIRCULAR,ATÉ A AV. MEDIANEIRA
1965;UFSM CIRCULAR,CIRCULAR DA UFSM ATÉ A UFSM
196H;UFSM CIRCULAR,VIA FAIXA NOVA SABADO E DOMINGO
196G;UFSM CIRCULAR,SAI DA EUCLIDES
