07:55 - 162A
07:55 - 162R
08:55 - 162A
09:45 - 162A
10:35 - 162A
11:25 - 162A
12:15 - 162A
12:50 - 162R
13:05 - 162A
13:55 - 162A
14:45 - 162A
15:35 - 162A
16:20 - 0162
17:10 - 162R
17:15 - 0162
18:10 - 162A
18:55 - 162R
19:10 - 162A
20:05 - 162A
23:05 - 162A
