05:20 Mn Rod US
06:05 Pt MN Rod US
06:15 Mn Rod US
07:00 Mn Rod US
08:10 Mn Rod US
11:45 Mn Rod US
12:33 Pt MN Rod US
13:15 Mn Rod US
13:50 Pt MN Rod US
17:35 Mn Rod US
18:20 Mn Rod US
